Text,Category
agency x reunion alex outlaw became sandi taskmaster given amnesia apparently unknowingly married years deadpool joining reunion still hard copies agent x series,True Negative
rueda por ahí en su silla de ruedas,False Negative
sometimes start wonder lie real could fine cause im fine amnesia 5 seconds summer,True Negative
many challenging scary aspects self employment also sometimes shift appointment thirty minutes catch new song drops thats nice,True Negative
se golpeó en la cabeza será amnesia temporal jajaja un chiste los del rechazo se hacen llamar patriotas,False Negative
hardcore amnesia needed,False Negative
apparently marco 2016 undergone persisting brain seizure called craven ambition amnesia means marco 2016 hear 2022 rino trumpista suckup,True Negative
amanhã vou pegar uma amnésia haze ansiosa pra ficar bem chapada,False Negative
optimism amnesia whatever want call definitely obfuscates capacity see little actually changed,True Positive
cuanto cinismo cuanta doble moral diria el ñaño contagiosa ha sido la amnesia,False Negative
bitterselective amnesia real,True Negative
relevant delusion grandeur false belief ones superiority greatness intelligence link,True Positive
swear people literally kids narcissistic belief continuing bloodline false sense superiority bullies,True Positive
disorientation real,True Negative
nothing reorients quite like little disorientation,True Positive
predicting real world spatial disorientation alzheimers disease patients using virtual reality navigation tests,True Negative
confusion disorientation fear guilt amp relief emotions might feel part grief journey others may tell feeling angry example wrong instead find listeners accept feelings without condition,True Positive
rule every 15 days paleness disgust dizziness hair loss poor nutrition disorientation begin die also physically mentally nothing left,True Positive
problem fishoutofwater story answer want mc experience disorientation unfamiliar asian culture consider telling story via pov asian american asian canadian etc etcour diaspora vast see farewell3,False Negative
big thanks everyone came talk poster disorientation attacks csidh antsxv see poster paper coming soon,True Negative
mfs like whatre consequences going college orientation disorientation,False Negative
disorienation week york back help us spread word plan eventsubmissions due aug 17 disorientation week sept 2630 theme building cultures care,True Positive
disorientation destabilising society exactly aim woke,True Negative
go sleep vr disorientation waking w c k,False Negative
hold governors accountable actions outing lgbt student unfortunate effect student attempting self harm lord knows wish,True Positive
hes denying allegations racial slurs remember happened amzy photographer girl last year think people cautious lest blamed self harm may occur,True Positive
people ask isnt painful get tattoosbare mind suffer major depression anxiety including insomnia self harmthis therapy meif rich wouldnt even space,True Positive
twself harm told friends get laid instead calling bash man dick riding yknow repeatedly called white imitating white person cant tell tone 2 typos guess im latino enough,True Positive
id report like would threats selfharm certainly wouldnt cheerlead,True Negative
